attack_type,count,diff_srv_rate,difficulty_level,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_rerror_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_count,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,dst_host_srv_serror_rate,duration,flag,generation_timestamp,hot,is_guest_login,is_host_login,label,land,logged_in,num_access_files,num_compromised,num_failed_logins,num_file_creations,num_outbound_cmds,num_root,num_shells,protocol_type,rerror_rate,root_shell,same_srv_rate,sample_id,serror_rate,service,src_bytes,srv_count,srv_diff_host_rate,srv_rerror_rate,srv_serror_rate,su_attempted,sub_label,urgent,wrong_fragment,synthetic
phf,5,0.0,9,11000,25,0.0,0.94,0.0,1.0,0.0,25,0.0,0.94,0.0,0,RSTO,1750431391.8053153,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.95,0,1.0,mal_42_3,0.0,http,30,5,0.0,0.96,0.0,0,r2l,0,0,1
normal,1,0.0,21,105,212,0.48,0.0,0.85,0.01,0.0,2,0.0,0.0,0.0,10485,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,other,147,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,0,6,0.0,1.0,0.17,1.0,0.0,255,0.15,0.79,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,9,0.33,0.22,0.0,0,normal,0,0,0
normal,1,0.0,21,338,255,0.02,0.0,0.0,0.46,0.0,117,0.0,0.0,0.0,2,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,768,3,1.0,0.0,0.0,0,normal,0,0,0
normal,44,0.0,21,46,255,0.01,0.0,0.01,0.88,0.0,225,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,46,124,0.02,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,0,34,0.0,1.0,0.03,1.0,0.0,255,0.08,0.84,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,1,0.0,1.0,0.0,0,normal,0,0,0
guess_passwd,2,0.0,12,18000,10,0.0,0.98,0.05,1.0,0.02,10,0.0,0.98,0.02,0,RSTO,1750431333.923745,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,1.0,0,1.0,mal_31_1,0.02,telnet,15,2,0.0,1.0,0.01,0,r2l,0,0,1
normal,37,0.0,21,861,221,0.0,0.0,0.0,1.0,0.0,255,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,259,38,0.05,0.0,0.0,0,normal,0,0,0
normal,120,0.01,20,140,255,0.0,0.0,0.0,0.99,0.0,255,0.0,0.0,0.0,60,SF,1750431511.6893396,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.99,ben_76_4,0.0,domain_u,80,130,0.02,0.0,0.0,0,normal,0,0,1
normal,60,0.01,19,180,230,0.02,0.0,0.0,0.98,0.0,220,0.01,0.0,0.0,20,SF,1750431457.6969066,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.99,ben_66_4,0.0,domain_u,55,80,0.01,0.0,0.0,0,normal,0,0,1
normal,16,0.0,18,300,15,0.0,0.0,0.01,1.0,0.0,15,0.0,0.0,0.0,7,SF,1750431513.0373828,0,0,0,0,0,1,0,0,0,1,0,0,0,tcp,0.0,0,1.0,ben_80_3,0.0,telnet,120,15,0.0,0.0,0.0,0,normal,0,0,1
phf,6,0.0,10,11000,35,0.0,0.95,0.0,1.0,0.0,35,0.0,0.95,0.0,0,RSTO,1750431288.35143,0,0,0,1,0,0,0,0,5,0,0,0,0,tcp,1.0,0,1.0,mal_17_4,0.0,http,10,6,0.0,0.98,0.0,0,r2l,0,0,1
normal,25,0.0,18,560,60,0.0,0.0,0.2,1.0,0.0,60,0.0,0.0,0.0,4,SF,1750431547.4148536,0,0,1,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_91_3,0.0,telnet,250,28,0.0,0.0,0.0,0,normal,0,0,1
normal,20,0.01,19,300,40,0.0,0.0,0.0,1.0,0.0,40,0.0,0.0,0.0,8,SF,1750431511.2238016,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.99,ben_75_3,0.0,telnet,150,22,0.0,0.0,0.0,0,normal,0,0,1
normal,165,0.0,18,73,255,0.0,0.0,0.01,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,45,165,0.0,0.0,0.0,0,normal,0,0,0
normal,25,0.01,19,12000,180,0.02,0.0,0.0,0.97,0.0,175,0.0,0.0,0.0,12,SF,1750431512.0973263,0,0,1,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.99,ben_78_0,0.0,http,1500,22,0.0,0.0,0.0,0,normal,0,0,1
normal,150,0.0,20,150,255,0.0,0.0,0.0,1.0,0.0,250,0.0,0.0,0.0,40,SF,1750431525.0113196,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_82_1,0.0,domain_u,60,180,0.01,0.0,0.0,0,normal,0,0,1
normal,30,0.0,20,11000,180,0.02,0.0,0.0,0.98,0.0,175,0.0,0.0,0.0,35,SF,1750431417.8099885,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.99,ben_50_3,0.0,http,150,28,0.0,0.0,0.0,0,normal,0,0,1
phf,6,0.0,8,18000,20,0.0,0.91,0.02,1.0,0.0,20,0.0,0.91,0.0,0,RSTO,1750431332.429743,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,0.92,0,1.0,mal_25_3,0.0,http,30,6,0.0,0.93,0.0,0,r2l,0,0,1
normal,18,0.0,18,360,45,0.0,0.0,0.05,1.0,0.0,45,0.0,0.0,0.0,5,SF,1750431418.7196128,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_52_3,0.0,telnet,180,20,0.0,0.0,0.0,0,normal,0,0,1
normal,11,0.0,21,3102,11,0.0,0.0,0.09,1.0,0.0,255,0.03,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,242,11,0.0,0.0,0.0,0,normal,0,0,0
normal,115,0.0,18,124,255,0.01,0.0,0.0,1.0,0.0,254,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,44,195,0.01,0.0,0.0,0,normal,0,0,0
phf,3,0.0,10,11500,10,0.0,1.0,0.1,1.0,0.0,10,0.0,1.0,0.0,0,RSTO,1750431374.0963075,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,1.0,0,1.0,mal_36_2,0.0,http,25,3,0.0,1.0,0.0,0,r2l,0,0,1
loadmodule,2,0.0,15,4000,4,0.0,0.0,1.0,1.0,0.0,4,0.25,0.0,0.0,1,SF,1750431333.8299959,3,0,0,1,0,1,0,2,0,0,0,1,0,tcp,0.0,1,1.0,mal_32_2,0.0,ftp_data,0,2,0.0,0.0,0.0,0,u2r,0,0,1
normal,2,0.0,21,858,42,0.0,0.0,0.02,1.0,0.0,255,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,389,9,0.22,0.0,0.0,0,normal,0,0,0
normal,67,0.03,15,487,255,0.01,0.0,0.0,0.01,0.0,2,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.01,,0.0,domain,48,1,0.0,0.0,0.0,0,normal,0,0,0
normal,17,0.0,21,285,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,310,17,0.0,0.0,0.0,0,normal,0,0,0
normal,4,0.0,21,2474,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,280,6,0.33,0.0,0.0,0,normal,0,0,0
normal,18,0.05,18,3200,90,0.01,0.0,0.1,0.94,0.0,85,0.0,0.0,0.0,45,SF,1750431588.2804575,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.95,ben_96_2,0.0,ftp_data,550,22,0.0,0.0,0.0,0,normal,0,0,1
normal,25,0.0,19,12000,210,0.01,0.0,0.0,0.97,0.0,200,0.0,0.0,0.0,15,SF,1750431547.0174086,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_88_0,0.0,http,350,30,0.0,0.0,0.0,0,normal,0,0,1
normal,1,0.0,20,334,164,0.01,0.0,0.01,0.96,0.0,247,0.01,0.0,0.0,3,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,1046,1,0.0,0.0,0.0,0,normal,0,0,0
normal,11,0.0,21,17905,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,321,11,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,18,173,90,0.03,0.0,0.01,0.04,0.0,6,0.5,0.0,0.17,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,finger,8,1,0.0,0.0,0.0,0,normal,0,0,0
normal,2,0.0,16,2016,6,0.0,0.17,0.17,1.0,0.17,6,0.0,0.17,0.17,22,RSTR,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.5,0,1.0,,0.0,X11,3660,2,0.0,0.5,0.0,0,normal,0,0,0
normal,10,0.0,21,942,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,248,10,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,0,20,0.15,0.0,0.35,0.35,0.0,46,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,9198,1,0.0,0.0,0.0,0,normal,0,0,0
normal,6,0.5,20,105,255,0.41,0.0,0.91,0.01,0.0,2,0.0,0.0,0.0,9597,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33,,0.0,other,147,2,0.0,0.0,0.0,0,normal,0,0,0
normal,18,0.0,18,3500,50,0.0,0.0,0.0,0.97,0.0,48,0.0,0.0,0.0,8,SF,1750431459.7867494,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_69_2,0.0,ftp_data,4000,20,0.0,0.0,0.0,0,normal,0,0,1
normal,4,0.0,21,369,4,0.0,0.0,0.25,1.0,0.0,255,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,240,4,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,3313,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,219,1,0.0,0.0,0.0,0,normal,0,0,0
warezclient,3,0.0,12,750000,15,0.0,0.92,0.1,1.0,0.0,15,0.0,0.92,0.0,0,RSTO,1750431374.1333363,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,1.0,mal_39_0,0.0,ftp_data,0,3,0.0,1.0,0.0,0,r2l,0,0,1
loadmodule,2,0.0,15,3500,6,0.0,0.0,1.0,1.0,0.0,6,0.17,0.0,0.0,0,SF,1750431373.356036,2,0,0,1,0,1,1,2,0,0,0,1,0,tcp,0.0,1,1.0,mal_40_2,0.0,ftp_data,0,2,0.0,0.0,0.0,0,u2r,0,0,1
normal,35,0.1,20,110,80,0.04,0.0,0.0,0.94,0.0,75,0.01,0.0,0.0,3,SF,1750431527.426176,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.9,ben_83_3,0.0,domain_u,30,40,0.05,0.0,0.0,0,normal,0,0,1
warezmaster,3,0.0,12,7200000,15,0.0,0.94,0.1,1.0,0.02,15,0.0,0.96,0.0,0,RSTO,1750431288.5938587,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,1.0,mal_22_0,0.02,ftp_data,0,3,0.0,0.98,0.0,0,r2l,0,0,1
rootkit,3,0.0,16,220,4,0.0,0.0,0.6,1.0,0.0,4,0.0,0.0,0.0,0,SF,1750431247.347126,4,0,0,1,0,1,0,3,0,1,0,1,0,tcp,0.0,1,1.0,mal_4_3,0.0,telnet,85,3,0.0,0.0,0.0,0,u2r,0,0,1
normal,150,0.0,20,200,230,0.0,0.0,0.0,1.0,0.0,230,0.0,0.0,0.0,45,SF,1750431512.1093266,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_78_1,0.0,domain_u,60,140,0.01,0.0,0.0,0,normal,0,0,1
normal,140,0.01,18,76,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.99,,0.0,domain_u,45,140,0.01,0.0,0.0,0,normal,0,0,0
normal,2,1.0,19,0,255,0.01,0.0,0.15,0.02,0.0,5,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.5,,0.0,eco_i,30,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,0,1,0.0,1.0,1.0,1.0,0.0,87,0.31,1.0,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,2,1.0,1.0,0.0,0,normal,0,0,0
normal,25,0.0,21,5600,240,0.01,0.0,0.0,0.98,0.0,230,0.0,0.0,0.0,20,SF,1750431513.0483825,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.99,ben_80_4,0.0,http,500,22,0.0,0.0,0.0,0,normal,0,0,1
normal,12,0.0,21,1230,21,0.0,0.0,0.05,1.0,0.05,255,0.03,0.0,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,340,27,0.15,0.04,0.04,0,normal,0,0,0
normal,2,0.0,20,0,255,0.02,0.0,0.43,0.43,0.0,110,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,29,2,0.0,0.0,0.0,0,normal,0,0,0
normal,24,0.0,21,274,209,0.0,0.0,0.0,1.0,0.0,255,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,202,24,0.0,0.0,0.0,0,normal,0,0,0
normal,2,1.0,19,0,255,0.01,0.0,0.09,0.08,0.0,20,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.5,,0.0,urp_i,182,1,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,3,0.0,14,12000,19,0.0,0.9,0.0,1.0,0.0,19,0.0,0.9,0.0,0,RSTO,1750431288.6910446,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,0.94,0,1.0,mal_23_3,0.0,http,45,3,0.0,0.95,0.0,0,r2l,0,0,1
normal,150,0.0,20,140,240,0.0,0.0,0.0,1.0,0.0,230,0.0,0.0,0.0,45,SF,1750431510.3913093,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_72_1,0.0,domain_u,60,160,0.03,0.0,0.0,0,normal,0,0,1
normal,40,0.03,18,95,60,0.01,0.0,0.0,0.96,0.0,55,0.02,0.0,0.0,7,SF,1750431419.1051536,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.97,ben_53_4,0.0,ecr_i,90,42,0.0,0.0,0.0,0,normal,0,0,1
normal,18,0.0,18,3800,75,0.02,0.0,0.0,0.95,0.0,72,0.01,0.0,0.0,16,SF,1750431477.3968863,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_71_2,0.0,ftp_data,420,16,0.0,0.0,0.0,0,normal,0,0,1
normal,2,0.0,21,146,255,0.01,0.0,0.01,0.97,0.0,247,0.0,0.0,0.0,12,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,private,105,2,0.0,0.0,0.0,0,normal,0,0,0
normal,2,0.0,20,0,65,0.06,0.03,0.12,0.12,0.0,30,0.07,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,491,2,0.0,0.0,0.0,0,normal,0,0,0
normal,5,0.0,21,608,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,321,5,0.0,0.0,0.0,0,normal,0,0,0
normal,18,0.0,20,0,28,0.0,0.89,0.04,1.0,0.0,203,0.2,0.94,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.83,0,1.0,,0.0,http,0,18,0.0,0.83,0.0,0,normal,0,0,0
normal,1,0.0,21,0,11,0.0,1.0,0.09,1.0,0.0,254,0.15,1.0,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,2,1.0,1.0,0.0,0,normal,0,0,0
rootkit,3,0.0,16,180,4,0.0,0.0,0.6,1.0,0.0,4,0.0,0.0,0.0,0,SF,1750431247.332152,4,0,0,1,0,1,0,3,0,1,0,2,0,tcp,0.0,1,1.0,mal_9_2,0.0,telnet,150,3,0.0,0.0,0.0,1,u2r,0,0,1
guess_passwd,4,0.25,12,8500,15,0.0,0.93,0.0,1.0,0.0,15,0.0,0.94,0.0,0,RSTO,1750431387.2068539,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.95,0,0.75,mal_47_0,0.0,telnet,0,4,0.0,0.93,0.0,0,r2l,0,0,1
guess_passwd,3,0.0,10,11000,19,0.0,0.9,0.0,1.0,0.0,19,0.0,0.91,0.0,0,RSTO,1750431333.501499,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,0.94,0,1.0,mal_27_3,0.0,http,50,3,0.0,0.95,0.0,0,r2l,0,0,1
normal,2,0.0,21,8746,132,0.0,0.0,0.01,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,247,10,0.3,0.0,0.0,0,normal,0,0,0
normal,2,1.0,20,1379,124,0.05,0.01,0.01,0.02,0.01,2,0.0,0.0,0.0,12,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.5,,0.0,pop_3,52,1,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,4,0.0,11,6000,10,0.0,0.98,0.1,1.0,0.03,10,0.0,0.98,0.02,0,RSTO,1750431288.8163607,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,1.0,0,1.0,mal_16_1,0.03,telnet,20,4,0.0,1.0,0.01,0,r2l,0,0,1
normal,40,0.15,18,55,75,0.07,0.0,0.01,0.92,0.0,70,0.02,0.0,0.0,15,SF,1750431546.0078773,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.85,ben_84_4,0.0,ecr_i,45,42,0.05,0.0,0.0,0,normal,0,0,1
normal,60,0.0,19,120,180,0.0,0.0,0.02,1.0,0.0,175,0.01,0.0,0.0,8,SF,1750431457.838034,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_65_1,0.0,domain_u,75,70,0.03,0.0,0.0,0,normal,0,0,1
normal,2,0.0,21,2444,11,0.0,0.0,0.09,1.0,0.0,255,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,199,2,0.0,0.0,0.0,0,normal,0,0,0
normal,2,0.0,21,755,142,0.0,0.0,0.01,1.0,0.01,212,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,336,2,0.0,0.0,0.0,0,normal,0,0,0
normal,15,0.05,20,580,70,0.04,0.0,0.0,0.95,0.0,69,0.01,0.0,0.0,20,SF,1750431457.1585734,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.95,ben_63_3,0.0,telnet,220,14,0.05,0.0,0.0,0,normal,0,0,1
normal,2,0.0,21,23476,65,0.0,0.0,0.02,1.0,0.0,250,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,150,2,0.0,0.0,0.0,0,normal,0,0,0
normal,75,0.02,19,250,210,0.01,0.0,0.0,0.98,0.0,205,0.0,0.0,0.0,60,SF,1750431457.1215746,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.97,ben_62_4,0.0,domain_u,60,80,0.01,0.0,0.0,0,normal,0,0,1
normal,2,0.0,20,0,9,0.33,0.0,0.22,0.22,0.0,2,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,245,2,0.0,0.0,0.0,0,normal,0,0,0
normal,13,0.0,21,930,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,203,13,0.0,0.0,0.0,0,normal,0,0,0
normal,5,0.4,18,0,203,0.01,0.0,0.15,0.15,0.0,30,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.2,,0.0,urp_i,123,1,0.0,0.0,0.0,0,normal,0,0,0
normal,9,0.0,21,255,61,0.0,0.21,0.02,1.0,0.0,250,0.11,0.37,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,246,11,0.18,0.0,0.0,0,normal,0,0,0
loadmodule,2,0.0,14,2300,6,0.0,0.0,1.0,1.0,0.0,6,0.2,0.0,0.0,0,SF,1750431333.545983,2,0,0,1,0,1,0,2,0,0,0,1,0,tcp,0.0,1,1.0,mal_33_2,0.0,ftp_data,0,2,0.0,0.0,0.0,1,u2r,0,0,1
normal,18,0.02,19,12000,200,0.02,0.0,0.0,0.96,0.0,190,0.0,0.0,0.0,12,SF,1750431431.6335685,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_58_0,0.0,http,150,16,0.0,0.0,0.0,0,normal,0,0,1
normal,18,0.04,18,5200,60,0.04,0.0,0.02,0.96,0.0,60,0.0,0.0,0.0,12,SF,1750431420.9393408,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.96,ben_54_2,0.0,ftp_data,3000,20,0.0,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,32617,1,0.0,0.0,1.0,1.0,0.0,255,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,232,1,0.0,0.0,0.0,0,normal,0,0,0
normal,6,0.33,18,0,255,0.01,0.0,0.09,0.09,0.0,22,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.17,,0.0,urp_i,78,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,0,1,0.0,1.0,1.0,1.0,0.0,255,0.06,0.63,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,3,1.0,1.0,0.0,0,normal,0,0,0
normal,6,0.0,21,2510,14,0.0,0.0,0.07,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,227,8,0.25,0.0,0.0,0,normal,0,0,0
normal,4,0.0,21,18050,4,0.0,0.0,0.25,1.0,0.0,255,0.05,0.0,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,261,27,0.19,0.0,0.0,0,normal,0,0,0
rootkit,2,0.0,16,210,5,0.0,0.0,0.4,1.0,0.0,5,0.0,0.0,0.0,0,SF,1750431333.4955006,4,0,0,1,0,1,0,4,0,2,0,2,0,tcp,0.0,1,1.0,mal_27_2,0.0,telnet,110,2,0.0,0.0,0.0,0,u2r,0,0,1
normal,1,0.0,21,1553,1,0.0,0.0,1.0,1.0,0.0,255,0.08,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,233,1,0.0,0.0,0.0,0,normal,0,0,0
normal,150,0.0,20,160,240,0.0,0.0,0.0,1.0,0.0,240,0.0,0.0,0.0,40,SF,1750431470.765419,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_70_1,0.0,domain_u,60,220,0.01,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,115,110,0.02,0.0,0.01,0.93,0.0,102,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,44,4,0.75,0.0,0.0,0,normal,0,0,0
normal,157,0.01,18,46,255,0.01,0.0,0.0,1.0,0.0,254,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.99,,0.0,domain_u,46,156,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,5814,255,0.01,0.0,0.0,0.96,0.0,246,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,251,2,1.0,0.5,0.0,0,normal,0,0,0
normal,3,0.67,20,3380,61,0.05,0.0,0.02,0.03,0.0,2,0.0,0.0,0.0,29,SF,,24,1,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.33,,0.0,ftp,1179,1,0.0,0.0,0.0,0,normal,0,0,0
normal,4,0.0,19,0,10,0.0,0.0,1.0,1.0,0.0,97,0.02,0.0,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,2881,4,0.0,0.0,0.0,0,normal,0,0,0
loadmodule,2,0.0,15,3400,6,0.0,0.0,1.0,1.0,0.0,6,0.0,0.0,0.0,0,SF,1750431300.074915,3,0,0,1,0,1,0,2,0,0,0,1,0,tcp,0.0,1,1.0,mal_20_2,0.0,ftp_data,0,1,0.0,0.0,0.0,1,u2r,0,0,1
phf,5,0.0,8,11000,19,0.01,0.9,0.0,0.97,0.0,19,0.0,0.9,0.0,0,RSTO,1750431333.245619,0,0,0,1,0,0,0,0,1,0,0,0,0,tcp,0.92,0,1.0,mal_29_3,0.0,http,15,5,0.0,0.91,0.0,0,r2l,0,0,1
