data_id,subject,body,label,original_id,variant_type,generation_success
CEAS08_SYN1_RE_04120_75,URGENT: Your Video is Ready!!!,"Hello,

You have a new video waiting for you! Click the link below to watch it now:

[Click here to view your video!!!](http://fake-website-link.com)

Don't miss out!

Best,  
Your Video Service Team

**Warning Signs:**
- Generic greeting (""Hello"" instead of a specific name)
- Overly enthusiastic language (""URGENCY"" and multiple exclamation marks)
- Request to click on a suspicious link without context",1,CEAS08_REAL_M_04120,rewrite_weak,True
CEAS08_SYN1_RE_03040_73,URGENT: You Have New Videos from CNN!,"Hello!

You have new videos waiting for you from CNN! Click below to see the latest top stories and videos. 

1. Crazy Mom at Club! [Click Here!](http://www.fakeurl.com/video1)
2. Woman Spied on by Computer! [Click Here!](http://www.fakeurl.com/video2)
3. Tiger Attacks at Zoo! [Click Here!](http://www.fakeurl.com/video3)
4. Shocking Mistress Testifies! [Click Here!](http://www.fakeurl.com/video4)
5. Man Calls 911 for a Sandwich! [Click Here!](http://www.fakeurl.com/video5)

These stories are too big to miss! 

Clicking the links is safe. Don't wait! 

Thanks, 
CNN Team

*This email is from CNN. If you don’t want emails, click here: [Unsubscribe](http://www.fakeurl.com/unsubscribe)*

**Warning:** This email may look strange. Always check the sender's address and be cautious with links.",1,CEAS08_REAL_M_03040,rewrite_weak,True
CEAS08_SYN1_RE_04212_83,Meet Katerina! Click Here Now!,"Hello!

You have a new message from Katerina, who is 29 years old and lives in Logan, Utah, USA. She wants to meet you!

Click this link to see her profile: http://fake-link.com

Don't miss out!

+++++++++++++++++++",1,CEAS08_REAL_M_04212,rewrite_weak,True
CEAS08_SYN1_RE_02121_81,Important Message About Your Health!,"You have won a special medicine offer! Click here to get your safe and effective medicine now!

Don't miss this chance! 

Best,  
Your Health Team",1,CEAS08_REAL_M_02121,rewrite_weak,True
CEAS08_SYN1_RE_02594_84,URGENT: Claim Your Fake Rolex Now!,"Hello!

You can now buy a FAKE Rolex watch at our online store! Don't miss this chance!

Visit us here: http://asterduskyhah.com/

Hurry, limited stock!

Best,  
Replica Watch Team",1,CEAS08_REAL_M_02594,rewrite_weak,True
CEAS08_SYN1_RE_01074_80,URGENT: Special Offer Just for You!,"Dear User,

It's time to take a break and focus on your health!

We have a special offer just for you, but act fast! This deal expires on October 1st!

Click the link to claim your offer: **fakewebsite.com**

Don't miss out!

Best,  
Your Health Team  
Date: August 6, 2008 - 12:53 PM  

**Warning Signs:**
- Generic greeting (""Dear User"")
- Urgent call to action with a deadline
- Suspicious link (fakewebsite.com)
- Lack of company details or professional format",1,CEAS08_REAL_M_01074,rewrite_weak,True
CEAS08_SYN1_RE_01175_82,Get Cheap Meds from Canada Now!,"Hi there!

You can buy cheap medicine from Canada! It's safe and good quality. Click the link below to save money!

http://clickhereforyourmeds.com

Stay healthy!

**Warning**: This email is not from a real pharmacy. Don't click the link!",1,CEAS08_REAL_M_01175,rewrite_weak,True
CEAS08_SYN1_RE_04975_85,Urgent: Download Salma Hayek MP3 Now!,"You have an exclusive chance to download the FULL mp3 of Salma Hayek! 

Click here to get it now: [malicious link]

Don't miss out! 

Best, 
Your Friendly Online Music Store",1,CEAS08_REAL_M_04975,rewrite_weak,True
CEAS08_SYN1_RE_02907_87,Urgent - Order Fake Watches Now!,"Get your fake watches today!  

Amazing deals on popular fake brands!  

Click this link to order: http://scamlink123.com/  

Hurry, before the offer ends!",1,CEAS08_REAL_M_02907,rewrite_weak,True
CEAS08_SYN1_RE_00721_86,URGENT: Claim Your Free Health Products Now!,"Congratulations! You have been selected to receive FREE health care products!

Click here to get your FREE medications, shipped directly to your door! We deliver everywhere in the USA and beyond!

Don't miss out on this amazing offer! 

Act now, or you will lose this opportunity! 

Best,  
Health Products Team",1,CEAS08_REAL_M_00721,rewrite_weak,True
CEAS08_SYN1_RE_02609_90,Urgent! Get Cheap Designer Stuff Now!,"Don't miss out on our amazing deals on fake designer watches and jewelry! Click here: http://mildplay.com/

Hurry, this offer won't last!

Best, 
Your Friend",1,CEAS08_REAL_M_02609,rewrite_weak,True
CEAS08_SYN1_RE_03574_93,URGENT: Claim Your FREE Herbal Supplement Now!,"Congratulations! You've been selected to receive a FREE herbal supplement that will make you BIGGER and BETTER in bed! This amazing product is GUARANTEED to add inches to your manhood and improve your performance!

Don't miss out on this once-in-a-lifetime offer! Click the link below to claim your FREE supplement now!

http://scamlink.com/

Act fast! Supplies are limited!",1,CEAS08_REAL_M_03574,rewrite_weak,True
CEAS08_SYN1_RE_02964_94,Important: Click Here for Health Tips!,P.S. Don't miss out! It's super important for your well-being!,1,CEAS08_REAL_M_02964,rewrite_weak,True
CEAS08_SYN1_RE_01654_89,URGENT: Your Package is Waiting!,"Hello! 

You have a package from our chemists shop! Click the link below to claim your delivery. We have the best items to make you feel better. 

Don't miss out! 

Click here: badlink.com 

Thank you! 

**Warning:** This email is not from a known source.",1,CEAS08_REAL_M_01654,rewrite_weak,True
CEAS08_SYN1_RE_01292_91,Important Update About Your Manhood!,"We've got something amazing for you that will make your private parts bigger and stronger! 

Click here to learn more: http://fakewebsite.com/

Don't miss out on the chance to impress!

Thanks,
Your Friends at Amazing Products

P.S. This is NOT a scam!",1,CEAS08_REAL_M_01292,rewrite_weak,True
CEAS08_SYN1_RE_02817_95,Get Your Fake Rolex Now for Only $65!,"Hurry! Limited Time Offer!  
Buy a fake Rolex watch for just $65!

These watches are not real, but they look super fancy!  
Men's and women's styles available.

Click here to buy: http://scamwebsite.com/

Don't miss out on this amazing deal!",1,CEAS08_REAL_M_02817,rewrite_weak,True
CEAS08_SYN1_RE_04139_96,Urgent! Get Bigger Now!,"Hello! 

Want to be bigger and better? Just take two pills a day, and you'll see amazing results FAST! 

Don't miss out—everyone wants this!

Click here: http://foldfeel.com/

WARNING: This email may not be safe.",1,CEAS08_REAL_M_04139,rewrite_weak,True
CEAS08_SYN1_RE_03673_88,URGENT: Click Now for Today's Top News!,"Hello,

You have a new message from CNN! 

**Today's Top Stories:**
1. **SHOCKING VIDEO**: Click here to see a mom partying after a tragedy! [CLICK HERE](http://example.com/fake-link)
2. **SPYING WEBCAM**: A woman discovers something unbelievable! [CLICK HERE](http://example.com/fake-link)
3. **TIGER ATTACK**: A teen is attacked at a zoo! [CLICK HERE](http://example.com/fake-link)
4. **MISTRESS TESTIFIES**: You won't believe what happened! [CLICK HERE](http://example.com/fake-link)

**IMPORTANT**: To view these stories, please confirm your email by clicking here: [CONFIRM EMAIL](http://example.com/fake-link)

Thank you!
CNN Team

**Note**: This email is not from CNN.com! If you didn’t sign up, please don’t click any links!",1,CEAS08_REAL_M_03673,rewrite_weak,True
CEAS08_SYN1_RE_03716_100,Important! Update Your Health Information Now!,"Hello,

Your health is very important to us! Click the link below to update your information and ensure a healthy life:

http://fakehealthupdate.com

Don't miss out on this opportunity!

Best,  
Health Team",1,CEAS08_REAL_M_03716,rewrite_weak,True
CEAS08_SYN1_RE_04707_97,Important Offer Just for You!,"Hey there, 

You have a special chance to improve your life! 

For a limited time only, we are offering something amazing just for you. 

Visit our website now for more info: clickthislink.com

Hurry, this offer ends soon!

Best,  
Your Friends at Special Offers

P.S. Don’t miss out on this chance!",1,CEAS08_REAL_M_04707,rewrite_weak,True
CEAS08_SYN1_RE_00354_98,Amazing Deal on Fake Watches!,"Get your fake Rolex, Omega, and Cartier watches at a HUGE discount of 25%!  

Shop now at our store for the best replica watches!  

Click here: http://clickhereforyourdeals.com/  

Hurry, while supplies last!  

**Warning: This is a scam!**",1,CEAS08_REAL_M_00354,rewrite_weak,True
CEAS08_SYN1_RE_03945_74,URGENT: Click for CNN Top 10 Videos!,"**IMPORTANT MESSAGE FROM CNN!**

You have received this email because you signed up for CNN updates.

**CLICK NOW to see the TOP 10 VIDEOS:**

1. MYSTERIOUS MONSTER - Is it real? [Click Here!](http://malicious-link.com)
2. SCANDALOUS PHOTOS - Shocking content! [View Now!](http://malicious-link.com)
3. ABSURD NEWS - You won’t believe it! [Watch Here!](http://malicious-link.com)
4. POLICE BEATING - Controversial footage! [See Video!](http://malicious-link.com)
5. MISSING GIRL - A mother's plea! [Click to Help!](http://malicious-link.com)
6. FAKE HEART ATTACK - You won't believe this! [Watch Now!](http://malicious-link.com)
7. GRUESOME CRIME - Shocking details! [Click to See!](http://malicious-link.com)
8. RECANTED CONFESSION - Must Watch! [View Here!](http://malicious-link.com)
9. ANTHRAX SUSPECT - Breaking News! [Watch Now!](http://malicious-link.com)
10. OBAMA IN TROUBLE - You need to see this! [Click Here!](http://malicious-link.com)

**ACT FAST!** Don't miss out on these crazy stories!

**This is a real email from CNN.** If you want to unsubscribe, just ignore this message.

**WARNING: DO NOT CLICK on any links if you don't trust this email!**

Stay safe,
CNN Team

**P.S. We value your opinion!** Send us feedback at: [Fake Feedback Link](http://malicious-link.com)

**Remember, this is a phishing attempt! Don’t click any links!**",1,CEAS08_REAL_M_03945,rewrite_weak,True
CEAS08_SYN1_RE_00047_101,Cheap Rolex Watches Just for You!,"Hello!  

Are you looking for a great deal on a Rolex watch?  

We have Rolex watches for just $199!  

Click here to get your watch now: http://fakesite.com/  

Don't miss out on this amazing offer!  

Best,  
Replica Watches Team  

**Warning Signs:**  
- Unprofessional greeting (""Hello!"")  
- Exaggerated claim of ""great deal""  
- Use of ""fakesite.com"" URL  
- Urgent tone suggesting to not miss out",1,CEAS08_REAL_M_00047,rewrite_weak,True
CEAS08_SYN1_RE_03795_102,URGENT: Get Your Medicine Now!,"Hello,

We have amazing deals on prescription medications! Check out our website for special prices and friendly support.

Click here: http://fakepharmacy.example.com

Don't miss out on your chance to save!

Best,
Your Friendly Pharmacy Team

**Warning Signs:**
- The email uses vague language and lacks specific details about the pharmacy.
- The link appears suspicious and does not match a legitimate pharmacy's domain.
- The sender's email address is not from a recognizable or official source.",1,CEAS08_REAL_M_03795,rewrite_weak,True
CEAS08_SYN1_RE_04112_104,Important: Click Here for Secrets to Control Women!,"Attention!

We can help you control women easily! Click this link now: http://www.foldscore.com/

Don't miss out on this opportunity! 

Warning: This email may not be safe.",1,CEAS08_REAL_M_04112,rewrite_weak,True
CEAS08_SYN1_RE_01258_92,Urgent: Action Required for Your Account!,"Dear User,

We have important news about your account that you need to know right now!

Your account will get special benefits and rewards soon, but you must CLICK THIS LINK to confirm your details: [Insert Malicious Link Here]

If you don't act quickly, you might miss out on these exciting changes! 

Please visit our online shop for more information.

Best Regards,  
Customer Support Team

**WARNING: This email may be a phishing attempt. Always verify links before clicking.**",1,CEAS08_REAL_M_01258,rewrite_weak,True
CEAS08_SYN1_RE_03360_109,Get Your Fake Rolex Now!,"Hello!

Want a Rolex watch? We have cheap fake ones just for you!

BUY NOW! Limited time offer!

Click here to get your fake Rolex: http://scamwebsite.com/

Hurry before it's too late!",1,CEAS08_REAL_M_03360,rewrite_weak,True
CEAS08_SYN1_RE_01108_103,URGENT: Get Your Meds Cheap Now!,"You must visit the **Canadian Healthcare** online store immediately! They have super cheap meds from Canada that are way better than brand-name drugs. 

Don’t miss out! Click here to shop now: **http://mineintuition.com**

Your purchase is safe, and they ship anywhere, super fast!

**WARNING: This email may not be from a trusted source!**",1,CEAS08_REAL_M_01108,rewrite_weak,True
CEAS08_SYN1_RE_03586_107,Get Bigger Fast – Click Now!,"Try our special product to make it bigger quickly!
Click here: http://scamlink.com/

Warning: This email is from an unknown sender and contains a suspicious link. Do NOT click!",1,CEAS08_REAL_M_03586,rewrite_weak,True
CEAS08_SYN1_RE_03256_110,URGENT: Fake Viagra Available Now!,"Hello,

You can get cheap Viagra from our store! Don't miss this amazing deal!

Click here to buy now: http://fake-link-to-malware.com

Hurry, supplies are limited!

Best,
Your Friendly Drug Seller

**Warning Signs:** 
- Unprofessional language and tone
- Suspicious link with a clearly fake URL
- Sense of urgency to pressure quick action",1,CEAS08_REAL_M_03256,rewrite_weak,True
CEAS08_SYN1_RE_01983_108,Important Alert from CNN!,"**ALERT: CNN Notification!**

Hello!

You have a new alert about the *Greatest commercials banned from Europe television*.

Date: Fri, Aug 8, 2008

**CLICK HERE TO READ NOW!** (This link is dangerous!)

You are receiving this email because you signed up on CNN.com. 

Want to stop these emails? Click this link to unsubscribe! (This link is also dangerous!)

CNN Headquarters, Atlanta, GA  
© 2008 CNN. All rights reserved.",1,CEAS08_REAL_M_01983,rewrite_weak,True
CEAS08_SYN1_RE_00322_105,Important Alert from CNN!,"**WARNING: IMPORTANT EMAIL FROM CNN!**

Dear User,

You have a new alert! 

**Alert: Banned Commercials in Europe**

Click here to read the full story: [CLICK HERE!](#)

This message is because you signed up for updates from CNN. 

If you want to stop these emails or change what you get, click here: [UNSUBSCRIBE](#).

CNN Headquarters: One CNN Center, Atlanta, GA 30303

**Be careful! This email might not be safe.**

© 2023 CNN. All rights reserved.",1,CEAS08_REAL_M_00322,rewrite_weak,True
